"year","month","day","date","site","depth","rep","taxa","size","count","fraction_sorted","source"
1998,"10","21",1998-10-21,"bc 1","10","10","crabs",0,11,0.5,"splits"
1998,"10","21",1998-10-21,"bc 1","20","1","crabs",0,11,1,"splits"
1998,"10","21",1998-10-21,"bc 1","20","2","crabs",0,11,0.25,"splits"
1998,"10","21",1998-10-21,"bc 1","20","3","crabs",0,11,0.25,"splits"
1998,"10","21",1998-10-21,"bc 1","20","4","crabs",0,11,0.5,"splits"
1998,"10","21",1998-10-21,"bc 1","20","5","crabs",0,11,1,"splits"
1998,"10","21",1998-10-21,"bc 1","20","6","crabs",0,11,1,"splits"
1998,"10","21",1998-10-21,"bc 1","20","7","crabs",0,11,0.125,"splits"
1998,"10","21",1998-10-21,"bc 1","20","8","crabs",0,11,0.5,"splits"
1998,"10","21",1998-10-21,"bc 1","20","9","crabs",0,11,0.125,"splits"
1998,"10","21",1998-10-21,"bc 1","20","10","crabs",0,11,1,"splits"
1998,"10","21",1998-10-21,"bc 1","30","1","crabs",0,11,0.125,"splits"
1998,"10","21",1998-10-21,"bc 1","30","2","crabs",0,11,0.125,"splits"
1998,"10","21",1998-10-21,"bc 1","30","3","crabs",0,11,0.5,"splits"
1998,"10","21",1998-10-21,"bc 1","30","4","crabs",80,11,0.125,"splits"
1998,"10","21",1998-10-21,"bc 1","30","5","crabs",0,11,0.5,"splits"
1998,"10","21",1998-10-21,"bc 1","30","6","crabs",0,11,1,"splits"
1998,"10","21",1998-10-21,"bc 1","30","7","crabs",0,11,0.5,"splits"
1998,"10","21",1998-10-21,"bc 1","30","8","crabs",0,11,0.25,"splits"
1998,"10","21",1998-10-21,"bc 1","30","9","crabs",54,11,0.125,"splits"
1998,"10","21",1998-10-21,"bc 1","30","10","crabs",0,11,0.5,"splits"
1999,"11","09",1999-11-09,"twin west","10","1","crabs",0,11,0.03125,"splits"
1999,"11","09",1999-11-09,"twin west","10","2","crabs",0,11,0.0625,"splits"
1999,"11","09",1999-11-09,"twin west","10","3","crabs",0,11,0.03125,"splits"
1999,"11","09",1999-11-09,"twin west","10","4","crabs",0,11,0.0625,"splits"
1999,"11","09",1999-11-09,"twin west","10","5","crabs",0,11,0.25,"splits"
1999,"11","09",1999-11-09,"twin west","10","6","crabs",0,11,1,"splits"
1999,"11","09",1999-11-09,"twin west","10","7","crabs",0,11,0.0078125,"splits"
1999,"11","09",1999-11-09,"twin west","10","8","crabs",0,11,0.015625,"splits"
1999,"11","09",1999-11-09,"twin west","10","9","crabs",0,11,0.03125,"splits"
1999,"11","09",1999-11-09,"twin west","10","10","crabs",0,11,0.0625,"splits"
1999,"11","09",1999-11-09,"twin west","20","1","crabs",0,11,0.0625,"splits"
1999,"11","09",1999-11-09,"twin west","20","2","crabs",0,11,0.5,"splits"
1999,"11","09",1999-11-09,"twin west","20","3","crabs",0,11,0.5,"splits"
1999,"11","09",1999-11-09,"twin west","20","4","crabs",0,11,0.0625,"splits"
1999,"11","09",1999-11-09,"twin west","20","5","crabs",0,11,0.0625,"splits"
1999,"11","09",1999-11-09,"twin west","20","6","crabs",0,11,0.125,"splits"
1999,"11","09",1999-11-09,"twin west","20","7","crabs",0,11,0.25,"splits"
1999,"11","09",1999-11-09,"twin west","20","8","crabs",0,11,0.5,"splits"
1999,"11","09",1999-11-09,"twin west","20","9","crabs",0,11,0.125,"splits"
1999,"11","09",1999-11-09,"twin west","20","10","crabs",0,11,1,"splits"
1999,"11","09",1999-11-09,"twin west","30","1","crabs",0,11,0.5,"splits"
1999,"11","09",1999-11-09,"twin west","30","2","crabs",86,11,0.5,"splits"
1999,"11","09",1999-11-09,"twin west","30","3","crabs",35,11,0.125,"splits"
1999,"11","09",1999-11-09,"twin west","30","4","crabs",0,11,0.5,"splits"
1999,"11","09",1999-11-09,"twin west","30","5","crabs",0,11,1,"splits"
1999,"11","09",1999-11-09,"twin west","30","6","crabs",120,11,0.25,"splits"
1999,"11","09",1999-11-09,"twin west","30","7","crabs",0,11,1,"splits"
1999,"11","09",1999-11-09,"twin west","30","8","crabs",0,11,1,"splits"
1999,"11","09",1999-11-09,"twin west","30","9","crabs",0,11,1,"splits"
1999,"11","09",1999-11-09,"twin west","30","10","crabs",65,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","10","1","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","10","2","crabs",0,11,0.125,"splits"
1999,"11","15",1999-11-15,"bc 1","10","3","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","10","4","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","10","5","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","10","6","crabs",0,11,0.03125,"splits"
1999,"11","15",1999-11-15,"bc 1","10","7","crabs",0,11,0.0625,"splits"
1999,"11","15",1999-11-15,"bc 1","10","8","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","10","9","crabs",0,11,0.03125,"splits"
1999,"11","15",1999-11-15,"bc 1","10","10","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","20","1","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","20","2","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","20","3","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","20","4","crabs",0,11,0.25,"splits"
1999,"11","15",1999-11-15,"bc 1","20","5","crabs",0,11,0.125,"splits"
1999,"11","15",1999-11-15,"bc 1","20","6","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","20","7","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","20","8","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","20","9","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","20","10","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","30","1","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","30","2","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","30","3","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","30","4","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","30","5","crabs",0,11,0.25,"splits"
1999,"11","15",1999-11-15,"bc 1","30","6","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","30","7","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","30","8","crabs",0,11,1,"splits"
1999,"11","15",1999-11-15,"bc 1","30","9","crabs",0,11,0.5,"splits"
1999,"11","15",1999-11-15,"bc 1","30","10","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","10","1","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","10","2","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","10","3","crabs",0,11,0.5,"splits"
2000,"11","02",2000-11-02,"bc 1","10","4","crabs",0,11,0.125,"splits"
2000,"11","02",2000-11-02,"bc 1","10","5","crabs",0,11,0.125,"splits"
2000,"11","02",2000-11-02,"bc 1","10","6","crabs",0,11,0.125,"splits"
2000,"11","02",2000-11-02,"bc 1","10","7","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","10","8","crabs",0,11,0.25,"splits"
2000,"11","02",2000-11-02,"bc 1","10","9","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","10","10","crabs",0,11,0.125,"splits"
2000,"11","02",2000-11-02,"bc 1","20","1","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","20","2","crabs",0,11,0.125,"splits"
2000,"11","02",2000-11-02,"bc 1","20","3","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","20","4","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","20","5","crabs",0,11,0.125,"splits"
2000,"11","02",2000-11-02,"bc 1","20","6","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","20","7","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","20","8","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","20","9","crabs",0,11,0.125,"splits"
2000,"11","02",2000-11-02,"bc 1","20","10","crabs",0,11,0.5,"splits"
2000,"11","02",2000-11-02,"bc 1","30","1","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","30","2","crabs",0,11,0.0625,"splits"
2000,"11","02",2000-11-02,"bc 1","30","3","crabs",0,11,0.5,"splits"
2000,"11","02",2000-11-02,"bc 1","30","4","crabs",0,11,0.5,"splits"
2000,"11","02",2000-11-02,"bc 1","30","5","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","30","6","crabs",0,11,0.5,"splits"
2000,"11","02",2000-11-02,"bc 1","30","7","crabs",0,11,1,"splits"
2000,"11","02",2000-11-02,"bc 1","30","8","crabs",0,11,0.25,"splits"
2000,"11","02",2000-11-02,"bc 1","30","9","crabs",0,11,0.5,"splits"
2000,"11","02",2000-11-02,"bc 1","30","10","crabs",0,11,0.0078125,"splits"
2000,"11","16",2000-11-16,"twin west","10","1","crabs",0,11,0.03125,"splits"
2000,"11","16",2000-11-16,"twin west","10","2","crabs",0,11,1,"splits"
2000,"11","16",2000-11-16,"twin west","10","3","crabs",0,11,0.015625,"splits"
2000,"11","16",2000-11-16,"twin west","10","4","crabs",0,11,0.25,"splits"
2000,"11","16",2000-11-16,"twin west","10","5","crabs",0,11,0.03125,"splits"
2000,"11","16",2000-11-16,"twin west","10","6","crabs",0,11,0.015625,"splits"
2000,"11","16",2000-11-16,"twin west","10","7","crabs",0,11,0.125,"splits"
2000,"11","16",2000-11-16,"twin west","10","8","crabs",0,11,1,"splits"
2000,"11","16",2000-11-16,"twin west","10","9","crabs",0,11,1,"splits"
2000,"11","16",2000-11-16,"twin west","10","10","crabs",0,11,0.125,"splits"
2000,"11","16",2000-11-16,"twin west","20","1","crabs",0,11,0.0625,"splits"
2000,"11","16",2000-11-16,"twin west","20","2","crabs",0,11,0.0625,"splits"
2000,"11","16",2000-11-16,"twin west","20","3","crabs",0,11,0.03125,"splits"
2000,"11","16",2000-11-16,"twin west","20","4","crabs",0,11,0.125,"splits"
2000,"11","16",2000-11-16,"twin west","20","5","crabs",0,11,0.25,"splits"
2000,"11","16",2000-11-16,"twin west","20","6","crabs",0,11,0.125,"splits"
2000,"11","16",2000-11-16,"twin west","20","7","crabs",0,11,0.125,"splits"
2000,"11","16",2000-11-16,"twin west","20","8","crabs",0,11,1,"splits"
2000,"11","16",2000-11-16,"twin west","20","9","crabs",0,11,0.125,"splits"
2000,"11","16",2000-11-16,"twin west","20","10","crabs",0,11,0.5,"splits"
2000,"11","16",2000-11-16,"twin west","30","1","crabs",0,11,1,"splits"
2000,"11","16",2000-11-16,"twin west","30","2","crabs",0,11,1,"splits"
2000,"11","16",2000-11-16,"twin west","30","3","crabs",65,11,0.25,"splits"
2000,"11","16",2000-11-16,"twin west","30","4","crabs",0,11,0.125,"splits"
2000,"11","16",2000-11-16,"twin west","30","5","crabs",0,11,0.125,"splits"
2000,"11","16",2000-11-16,"twin west","30","6","crabs",0,11,1,"splits"
2000,"11","16",2000-11-16,"twin west","30","7","crabs",0,11,0.5,"splits"
2000,"11","16",2000-11-16,"twin west","30","8","crabs",0,11,0.25,"splits"
2000,"11","16",2000-11-16,"twin west","30","9","crabs",0,11,1,"splits"
2000,"11","16",2000-11-16,"twin west","30","10","crabs",0,11,0.5,"splits"
2000,"11","21",2000-11-21,"diablo","10","2","crabs",0,11,0.25,"splits"
2000,"11","21",2000-11-21,"diablo","10","3","crabs",0,11,0.015625,"splits"
2000,"11","21",2000-11-21,"diablo","10","4","crabs",0,11,0.015625,"splits"
2000,"11","21",2000-11-21,"diablo","10","5","crabs",0,11,0.03125,"splits"
2000,"11","21",2000-11-21,"diablo","10","6","crabs",0,11,0.125,"splits"
2000,"11","21",2000-11-21,"diablo","10","7","crabs",0,11,0.0625,"splits"
2000,"11","21",2000-11-21,"diablo","10","8","crabs",0,11,1,"splits"
2000,"11","21",2000-11-21,"diablo","10","9","crabs",0,11,0.00390625,"splits"
2000,"11","21",2000-11-21,"diablo","10","10","crabs",0,11,0.0625,"splits"
2000,"11","21",2000-11-21,"diablo","20","1","crabs",0,11,0.25,"splits"
2000,"11","21",2000-11-21,"diablo","20","2","crabs",0,11,1,"splits"
2000,"11","21",2000-11-21,"diablo","20","3","crabs",0,11,0.03125,"splits"
2000,"11","21",2000-11-21,"diablo","20","4","crabs",0,11,0.015625,"splits"
2000,"11","21",2000-11-21,"diablo","20","5","crabs",0,11,0.125,"splits"
2000,"11","21",2000-11-21,"diablo","20","6","crabs",0,11,0.125,"splits"
2000,"11","21",2000-11-21,"diablo","20","7","crabs",0,11,0.00390625,"splits"
2000,"11","21",2000-11-21,"diablo","20","8","crabs",0,11,0.5,"splits"
2000,"11","21",2000-11-21,"diablo","20","9","crabs",0,11,0.125,"splits"
2000,"11","21",2000-11-21,"diablo","20","10","crabs",0,11,0.0625,"splits"
2000,"11","21",2000-11-21,"diablo","30","1","crabs",0,11,0.5,"splits"
2000,"11","21",2000-11-21,"diablo","30","2","crabs",0,11,0.25,"splits"
2000,"11","21",2000-11-21,"diablo","30","3","crabs",0,11,0.5,"splits"
2000,"11","21",2000-11-21,"diablo","30","4","crabs",0,11,0.125,"splits"
2000,"11","21",2000-11-21,"diablo","30","5","crabs",0,11,0.25,"splits"
2000,"11","21",2000-11-21,"diablo","30","6","crabs",0,11,0.25,"splits"
2000,"11","21",2000-11-21,"diablo","30","7","crabs",0,11,0.5,"splits"
2000,"11","21",2000-11-21,"diablo","30","8","crabs",0,11,0.125,"splits"
2000,"11","21",2000-11-21,"diablo","30","9","crabs",0,11,1,"splits"
2000,"11","21",2000-11-21,"diablo","30","10","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","10","1","crabs",0,11,0.0625,"splits"
2001,"10","31",2001-10-31,"bc 1","10","2","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","10","3","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","10","4","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","10","5","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","10","6","crabs",0,11,0.5,"splits"
2001,"10","31",2001-10-31,"bc 1","10","7","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","10","8","crabs",0,11,0.25,"splits"
2001,"10","31",2001-10-31,"bc 1","10","9","crabs",0,11,0.25,"splits"
2001,"10","31",2001-10-31,"bc 1","10","10","crabs",0,11,0.25,"splits"
2001,"10","31",2001-10-31,"bc 1","20","1","crabs",0,11,0.5,"splits"
2001,"10","31",2001-10-31,"bc 1","20","2","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","20","3","crabs",0,11,0.0625,"splits"
2001,"10","31",2001-10-31,"bc 1","20","4","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","20","5","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","20","6","crabs",0,11,0.0625,"splits"
2001,"10","31",2001-10-31,"bc 1","20","7","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","20","8","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","20","9","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","20","10","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","30","1","crabs",0,11,0.5,"splits"
2001,"10","31",2001-10-31,"bc 1","30","2","crabs",0,11,0.03125,"splits"
2001,"10","31",2001-10-31,"bc 1","30","3","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","30","4","crabs",0,11,0.5,"splits"
2001,"10","31",2001-10-31,"bc 1","30","5","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","30","6","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","30","7","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","30","8","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","30","9","crabs",0,11,1,"splits"
2001,"10","31",2001-10-31,"bc 1","30","10","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","10","1","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","10","2","crabs",0,11,0.0078125,"splits"
2001,"11","09",2001-11-09,"twin west","10","3","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","10","4","crabs",0,11,0.03125,"splits"
2001,"11","09",2001-11-09,"twin west","10","5","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","10","6","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","10","7","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","10","8","crabs",0,11,0.25,"splits"
2001,"11","09",2001-11-09,"twin west","10","9","crabs",0,11,0.03125,"splits"
2001,"11","09",2001-11-09,"twin west","10","10","crabs",0,11,0.125,"splits"
2001,"11","09",2001-11-09,"twin west","20","1","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","20","2","crabs",0,11,0.25,"splits"
2001,"11","09",2001-11-09,"twin west","20","3","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","20","4","crabs",0,11,0.03125,"splits"
2001,"11","09",2001-11-09,"twin west","20","5","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","20","6","crabs",0,11,0.0078125,"splits"
2001,"11","09",2001-11-09,"twin west","20","7","crabs",0,11,0.0078125,"splits"
2001,"11","09",2001-11-09,"twin west","20","8","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","20","9","crabs",0,11,0.5,"splits"
2001,"11","09",2001-11-09,"twin west","20","10","crabs",0,11,0.0078125,"splits"
2001,"11","09",2001-11-09,"twin west","30","1","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","30","2","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","30","3","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","30","4","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","30","5","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","30","6","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","30","7","crabs",0,11,1,"splits"
2001,"11","09",2001-11-09,"twin west","30","8","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","30","9","crabs",0,11,0.0625,"splits"
2001,"11","09",2001-11-09,"twin west","30","10","crabs",0,11,1,"splits"
2001,"11","27",2001-11-27,"diablo","10","1","crabs",0,11,0.03125,"splits"
2001,"11","27",2001-11-27,"diablo","10","2","crabs",0,11,0.0625,"splits"
2001,"11","27",2001-11-27,"diablo","10","3","crabs",0,11,0.125,"splits"
2001,"11","27",2001-11-27,"diablo","10","4","crabs",0,11,0.25,"splits"
2001,"11","27",2001-11-27,"diablo","10","5","crabs",0,11,0.0625,"splits"
2001,"11","27",2001-11-27,"diablo","10","6","crabs",0,11,0.0078125,"splits"
2001,"11","27",2001-11-27,"diablo","10","7","crabs",0,11,0.25,"splits"
2001,"11","27",2001-11-27,"diablo","10","8","crabs",0,11,0.0625,"splits"
2001,"11","27",2001-11-27,"diablo","10","9","crabs",0,11,0.015625,"splits"
2001,"11","27",2001-11-27,"diablo","10","10","crabs",0,11,0.125,"splits"
2001,"11","27",2001-11-27,"diablo","20","1","crabs",0,11,0.015625,"splits"
2001,"11","27",2001-11-27,"diablo","20","2","crabs",0,11,0.0625,"splits"
2001,"11","27",2001-11-27,"diablo","20","3","crabs",0,11,0.0078125,"splits"
2001,"11","27",2001-11-27,"diablo","20","4","crabs",0,11,0.03125,"splits"
2001,"11","27",2001-11-27,"diablo","20","5","crabs",0,11,0.03125,"splits"
2001,"11","27",2001-11-27,"diablo","20","6","crabs",0,11,1,"splits"
2001,"11","27",2001-11-27,"diablo","20","7","crabs",0,11,0.25,"splits"
2001,"11","27",2001-11-27,"diablo","20","8","crabs",0,11,0.125,"splits"
2001,"11","27",2001-11-27,"diablo","20","9","crabs",0,11,0.125,"splits"
2001,"11","27",2001-11-27,"diablo","20","10","crabs",0,11,1,"splits"
2001,"11","27",2001-11-27,"diablo","30","1","crabs",0,11,0.25,"splits"
2001,"11","27",2001-11-27,"diablo","30","2","crabs",0,11,0.25,"splits"
2001,"11","27",2001-11-27,"diablo","30","3","crabs",0,11,0.125,"splits"
2001,"11","27",2001-11-27,"diablo","30","4","crabs",0,11,0.0625,"splits"
2001,"11","27",2001-11-27,"diablo","30","5","crabs",0,11,0.125,"splits"
2001,"11","27",2001-11-27,"diablo","30","6","crabs",0,11,0.125,"splits"
2001,"11","27",2001-11-27,"diablo","30","7","crabs",0,11,0.125,"splits"
2001,"11","27",2001-11-27,"diablo","30","8","crabs",0,11,0.03125,"splits"
2001,"11","27",2001-11-27,"diablo","30","9","crabs",0,11,0.015625,"splits"
2001,"11","27",2001-11-27,"diablo","30","10","crabs",6,11,0.0625,"splits"
2002,"11","21",2002-11-21,"diablo","10","1","crabs",0,11,0.0625,"splits"
2002,"11","21",2002-11-21,"diablo","10","2","crabs",0,11,0.25,"splits"
2002,"11","21",2002-11-21,"diablo","10","3","crabs",0,11,0.25,"splits"
2002,"11","21",2002-11-21,"diablo","10","4","crabs",0,11,0.25,"splits"
2002,"11","21",2002-11-21,"diablo","10","5","crabs",0,11,0.25,"splits"
2002,"11","21",2002-11-21,"diablo","10","6","crabs",0,11,0.25,"splits"
2002,"11","21",2002-11-21,"diablo","10","7","crabs",0,11,0.5,"splits"
2002,"11","21",2002-11-21,"diablo","10","8","crabs",0,11,1,"splits"
2002,"11","21",2002-11-21,"diablo","10","9","crabs",0,11,0.25,"splits"
2002,"11","21",2002-11-21,"diablo","10","10","crabs",0,11,0.5,"splits"
2002,"11","21",2002-11-21,"diablo","20","1","crabs",0,11,0.03125,"splits"
2002,"11","21",2002-11-21,"diablo","20","2","crabs",59,11,1,"splits"
2002,"11","21",2002-11-21,"diablo","20","3","crabs",0,11,0.0625,"splits"
2002,"11","21",2002-11-21,"diablo","20","4","crabs",0,11,0.0625,"splits"
2002,"11","21",2002-11-21,"diablo","20","5","crabs",0,11,1,"splits"
2002,"11","21",2002-11-21,"diablo","20","6","crabs",0,11,0.0625,"splits"
2002,"11","21",2002-11-21,"diablo","20","7","crabs",0,11,0.125,"splits"
2002,"11","21",2002-11-21,"diablo","20","8","crabs",0,11,0.125,"splits"
2002,"11","21",2002-11-21,"diablo","20","9","crabs",0,11,1,"splits"
2002,"11","21",2002-11-21,"diablo","20","10","crabs",0,11,0.5,"splits"
2002,"11","21",2002-11-21,"diablo","30","1","crabs",0,11,1,"splits"
2002,"11","21",2002-11-21,"diablo","30","3","crabs",0,11,0.125,"splits"
2002,"11","21",2002-11-21,"diablo","30","4","crabs",0,11,0.5,"splits"
2002,"11","21",2002-11-21,"diablo","30","5","crabs",0,11,0.5,"splits"
2002,"11","21",2002-11-21,"diablo","30","6","crabs",0,11,0.25,"splits"
2002,"11","21",2002-11-21,"diablo","30","7","crabs",0,11,0.5,"splits"
2002,"11","21",2002-11-21,"diablo","30","8","crabs",0,11,0.5,"splits"
2002,"11","21",2002-11-21,"diablo","30","9","crabs",0,11,0.25,"splits"
2002,"11","21",2002-11-21,"diablo","30","10","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","10","1","crabs",0,11,0.25,"splits"
2002,"11","22",2002-11-22,"bc 1","10","2","crabs",0,11,0.25,"splits"
2002,"11","22",2002-11-22,"bc 1","10","3","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","10","4","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","10","5","crabs",0,11,0.25,"splits"
2002,"11","22",2002-11-22,"bc 1","10","6","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","10","7","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","10","8","crabs",0,11,0.25,"splits"
2002,"11","22",2002-11-22,"bc 1","10","9","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","10","10","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","20","1","crabs",0,11,0.25,"splits"
2002,"11","22",2002-11-22,"bc 1","20","2","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","20","3","crabs",36,11,0.125,"splits"
2002,"11","22",2002-11-22,"bc 1","20","4","crabs",0,11,0.125,"splits"
2002,"11","22",2002-11-22,"bc 1","20","5","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","20","6","crabs",0,11,0.25,"splits"
2002,"11","22",2002-11-22,"bc 1","20","7","crabs",0,11,0.25,"splits"
2002,"11","22",2002-11-22,"bc 1","20","8","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","20","9","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","20","10","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","30","1","crabs",0,11,0.125,"splits"
2002,"11","22",2002-11-22,"bc 1","30","2","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","30","3","crabs",0,11,0.5,"splits"
2002,"11","22",2002-11-22,"bc 1","30","4","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","30","5","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","30","6","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","30","7","crabs",0,11,1,"splits"
2002,"11","22",2002-11-22,"bc 1","30","8","crabs",0,11,0.25,"splits"
2002,"11","22",2002-11-22,"bc 1","30","9","crabs",0,11,0.5,"splits"
2002,"11","22",2002-11-22,"bc 1","30","10","crabs",0,11,1,"splits"
2002,"12","12",2002-12-12,"twin west","10","1","crabs",0,11,0.5,"splits"
2002,"12","12",2002-12-12,"twin west","10","2","crabs",0,11,0.5,"splits"
2002,"12","12",2002-12-12,"twin west","10","3","crabs",0,11,0.25,"splits"
2002,"12","12",2002-12-12,"twin west","10","4","crabs",0,11,0.25,"splits"
2002,"12","12",2002-12-12,"twin west","10","5","crabs",0,11,0.125,"splits"
2002,"12","12",2002-12-12,"twin west","10","6","crabs",0,11,0.25,"splits"
2002,"12","12",2002-12-12,"twin west","10","7","crabs",0,11,1,"splits"
2002,"12","12",2002-12-12,"twin west","10","8","crabs",0,11,0.125,"splits"
2002,"12","12",2002-12-12,"twin west","10","9","crabs",0,11,0.0625,"splits"
2002,"12","12",2002-12-12,"twin west","10","10","crabs",0,11,1,"splits"
2002,"12","12",2002-12-12,"twin west","20","1","crabs",140,11,0.25,"splits"
2002,"12","12",2002-12-12,"twin west","20","2","crabs",0,11,1,"splits"
2002,"12","12",2002-12-12,"twin west","20","3","crabs",0,11,1,"splits"
2002,"12","12",2002-12-12,"twin west","20","4","crabs",0,11,0.03125,"splits"
2002,"12","12",2002-12-12,"twin west","20","5","crabs",0,11,0.125,"splits"
2002,"12","12",2002-12-12,"twin west","20","6","crabs",0,11,0.5,"splits"
2002,"12","12",2002-12-12,"twin west","20","7","crabs",0,11,0.125,"splits"
2002,"12","12",2002-12-12,"twin west","20","8","crabs",35,11,1,"splits"
2002,"12","12",2002-12-12,"twin west","20","9","crabs",0,11,1,"splits"
2002,"12","12",2002-12-12,"twin west","20","10","crabs",0,11,1,"splits"
2002,"12","12",2002-12-12,"twin west","30","1","crabs",0,11,0.25,"splits"
