"year","site","depth","taxa","mean_count","sd_count","var_count"
1995,"bc 1",10,"copepod",18,NA,NA
1995,"bc 1",10,"gammarid",13.8235294117647,17.0419551488119,290.428235294118
1995,"bc 1",10,"gastropod",9,11.0662341589874,122.461538461538
1995,"bc 1",10,"heterobranch",1.66666666666667,1.211060141639,1.46666666666667
1995,"bc 1",10,"nematode",4.42857142857143,4.19750492781695,17.6190476190476
1995,"bc 1",10,"ostracod",2,NA,NA
1995,"bc 1",10,"pachy",1,NA,NA
1995,"bc 1",10,"polychaete",11.5263157894737,9.29975161587443,86.4853801169591
1995,"bc 1",10,"tanaid",15,16.391054470859,268.666666666667
1995,"bc 1",20,"bivalve",6.3125,5.06910577255331,25.6958333333333
1995,"bc 1",20,"caprellid",20.7,33.5560890318152,1126.01111111111
1995,"bc 1",20,"copepod",1,NA,NA
1995,"bc 1",20,"gammarid",13.0363636363636,16.2377744739025,263.66531986532
1995,"bc 1",20,"gastropod",7,8.75147046467722,76.5882352941177
1995,"bc 1",20,"heterobranch",1.5,0.707106781186548,0.5
1995,"bc 1",20,"nematode",2.125,2.10017006114131,4.41071428571429
1995,"bc 1",20,"pachy",2.8,1.92353840616713,3.7
1995,"bc 1",20,"polychaete",10.5,10.4445313582811,109.088235294118
1995,"bc 1",20,"tanaid",6.66666666666667,3.46410161513775,12
1995,"bc 1",30,"bivalve",5.9375,5.77891281586194,33.3958333333333
1995,"bc 1",30,"caprellid",4.66666666666667,7.5,56.25
1995,"bc 1",30,"gammarid",6.67741935483871,8.58854401590059,73.7630883130619
1995,"bc 1",30,"gastropod",11.3,13.7270382438226,188.431578947368
1995,"bc 1",30,"heterobranch",1,0,0
1995,"bc 1",30,"nematode",1.5,0.577350269189626,0.333333333333333
1995,"bc 1",30,"ostracod",4,NA,NA
1995,"bc 1",30,"pachy",1.5,1,1
1995,"bc 1",30,"polychaete",9.10526315789474,7.21029154012286,51.9883040935672
1995,"bc 1",30,"tanaid",5,5.8309518948453,34
1996,"bc 1",10,"bivalve",10,10.4083299973307,108.333333333333
1996,"bc 1",10,"caprellid",96,98.7679660168777,9755.11111111111
1996,"bc 1",10,"copepod",3.8,6.26099033699941,39.2
1996,"bc 1",10,"gammarid",22.4411764705882,26.2507618088251,689.102495543672
1996,"bc 1",10,"gastropod",3.75,3.3166247903554,11
1996,"bc 1",10,"heterobranch",1.5,0.707106781186548,0.5
1996,"bc 1",10,"nematode",5,3.36650164612069,11.3333333333333
1996,"bc 1",10,"ostracod",1,0,0
1996,"bc 1",10,"polychaete",17.0454545454545,11.2142650343097,125.75974025974
1996,"bc 1",10,"tanaid",12,8.75595035770913,76.6666666666667
1996,"bc 1",20,"bivalve",9.6,6.70607400581209,44.9714285714286
1996,"bc 1",20,"caprellid",11.8571428571429,18.7565861448592,351.809523809524
1996,"bc 1",20,"copepod",2,1.4142135623731,2
1996,"bc 1",20,"gammarid",22.7307692307692,36.7925372785934,1353.69079939668
1996,"bc 1",20,"gastropod",5.5625,2.85116935075184,8.12916666666667
1996,"bc 1",20,"nematode",5.16666666666667,3.43025752191678,11.7666666666667
1996,"bc 1",20,"ostracod",1,0,0
1996,"bc 1",20,"pachy",1.33333333333333,0.577350269189626,0.333333333333333
1996,"bc 1",20,"polychaete",15.6818181818182,12.9187437235181,166.893939393939
1996,"bc 1",20,"tanaid",21.3,17.1726526780227,294.9
1996,"bc 1",30,"bivalve",7.6875,5.77025418273176,33.2958333333333
1996,"bc 1",30,"caprellid",7.7,6.91295080908933,47.7888888888889
1996,"bc 1",30,"copepod",2,1.4142135623731,2
1996,"bc 1",30,"gammarid",15.1111111111111,19.5915359997189,383.828282828283
1996,"bc 1",30,"gastropod",9.88235294117647,9.66877934993074,93.4852941176471
1996,"bc 1",30,"heterobranch",2,NA,NA
1996,"bc 1",30,"nematode",2.5,2.73861278752583,7.5
1996,"bc 1",30,"ostracod",2.25,1.28173988892331,1.64285714285714
1996,"bc 1",30,"pachy",6,10.0995049383621,102
1996,"bc 1",30,"polychaete",12.5,9.16802222831879,84.0526315789474
1996,"bc 1",30,"tanaid",16.0909090909091,12.7157740264173,161.690909090909
1996,"diablo",10,"bivalve",5.05882352941176,3.79918721957892,14.4338235294118
1996,"diablo",10,"caprellid",56.8,57.8922370539532,3351.51111111111
1996,"diablo",10,"copepod",1,NA,NA
1996,"diablo",10,"gammarid",16.4102564102564,16.223306737884,263.195681511471
1996,"diablo",10,"gastropod",5.78947368421053,6.62972219435091,43.953216374269
1996,"diablo",10,"heterobranch",1,NA,NA
1996,"diablo",10,"nematode",1.2,0.447213595499958,0.2
1996,"diablo",10,"ostracod",1,0,0
1996,"diablo",10,"pachy",1,NA,NA
1996,"diablo",10,"polychaete",16.1764705882353,14.1828915163554,201.154411764706
1996,"diablo",10,"tanaid",14.7,9.70738550451837,94.2333333333333
1996,"diablo",20,"bivalve",5.65,5.05001302760175,25.5026315789474
1996,"diablo",20,"caprellid",6.5,8.16836716989523,66.7222222222222
1996,"diablo",20,"copepod",1.25,0.5,0.25
1996,"diablo",20,"gammarid",16.0212765957447,18.7784443511149,352.629972247919
1996,"diablo",20,"gastropod",8.16666666666667,6.03177858854057,36.3823529411765
1996,"diablo",20,"heterobranch",1,NA,NA
1996,"diablo",20,"nematode",2.5,2.73861278752583,7.5
1996,"diablo",20,"ostracod",3.66666666666667,2.58198889747161,6.66666666666667
1996,"diablo",20,"pachy",2,0,0
1996,"diablo",20,"polychaete",10.047619047619,9.08006712792472,82.4476190476191
1996,"diablo",20,"tanaid",16.5,10.3091113961281,106.277777777778
1996,"diablo",30,"bivalve",9.2,7.3988416081747,54.7428571428571
1996,"diablo",30,"caprellid",3.88888888888889,2.75882422620781,7.61111111111111
1996,"diablo",30,"copepod",1,0,0
1996,"diablo",30,"gammarid",12.5,15.1593575869487,229.80612244898
1996,"diablo",30,"gastropod",9.66666666666667,6.8941577995217,47.5294117647059
1996,"diablo",30,"nematode",2.625,1.30247018062932,1.69642857142857
1996,"diablo",30,"ostracod",3.42857142857143,2.37045304088641,5.61904761904762
1996,"diablo",30,"polychaete",4,2.08637033540802,4.35294117647059
1996,"diablo",30,"tanaid",8.4,4.03319558993445,16.2666666666667
1996,"twin west",10,"bivalve",7.33333333333333,9.08133185360463,82.4705882352941
1996,"twin west",10,"caprellid",71.4,45.7995633166955,2097.6
1996,"twin west",10,"copepod",9,11.3137084989848,128
1996,"twin west",10,"gammarid",12.6388888888889,15.8315287192141,250.637301587302
1996,"twin west",10,"gastropod",9.11111111111111,6.56092612624063,43.0457516339869
1996,"twin west",10,"nematode",3.5,2.12132034355964,4.5
1996,"twin west",10,"nudibranch",1,NA,NA
1996,"twin west",10,"ostracod",1,NA,NA
1996,"twin west",10,"pachy",1,NA,NA
1996,"twin west",10,"polychaete",12.9444444444444,13.1169949133007,172.055555555556
1996,"twin west",10,"tanaid",7.2,5.95911999468975,35.5111111111111
1996,"twin west",20,"bivalve",5.6875,3.51603469834983,12.3625
1996,"twin west",20,"caprellid",5.3,4.32177946889678,18.6777777777778
1996,"twin west",20,"copepod",1,0,0
1996,"twin west",20,"gammarid",12.48,15.7132986702997,246.907755102041
1996,"twin west",20,"gastropod",13.7142857142857,13.5954096972164,184.835164835165
1996,"twin west",20,"nematode",2.875,1.80772153354911,3.26785714285714
1996,"twin west",20,"nudibranch",3,NA,NA
1996,"twin west",20,"ostracod",2.75,2.06155281280883,4.25
1996,"twin west",20,"polychaete",5.5,4.44222166638871,19.7333333333333
1996,"twin west",20,"tanaid",6.25,3.84521966676993,14.7857142857143
1996,"twin west",30,"bivalve",11.0666666666667,7.56369776032357,57.2095238095238
1996,"twin west",30,"caprellid",4.88888888888889,3.98260104844951,15.8611111111111
1996,"twin west",30,"copepod",11,17.426034163477,303.666666666667
1996,"twin west",30,"cucumaria",1,NA,NA
1996,"twin west",30,"gammarid",10.8163265306123,13.5102946387001,182.52806122449
1996,"twin west",30,"gastropod",15.9444444444444,13.2818860382111,176.408496732026
1996,"twin west",30,"nematode",3.25,3.30403793359983,10.9166666666667
1996,"twin west",30,"ostracod",3.25,1.48804761828569,2.21428571428571
1996,"twin west",30,"polychaete",4.08333333333333,2.84312035153866,8.08333333333333
1996,"twin west",30,"tanaid",6.55555555555556,8.93184067131618,79.7777777777778
1997,"bc 1",10,"bivalve",6.7,5.14116513519731,26.4315789473684
1997,"bc 1",10,"caprellid",19.9,25.7442550225612,662.766666666667
1997,"bc 1",10,"gammarid",6.13333333333333,6.5992082517185,43.5495495495495
1997,"bc 1",10,"gastropod",7.25,5.93717104351896,35.25
1997,"bc 1",10,"nematode",2.1,0.994428926011753,0.988888888888889
1997,"bc 1",10,"nudibranch",1,0,0
1997,"bc 1",10,"ostracod",1,0,0
1997,"bc 1",10,"polychaete",10.8,4.33589667773576,18.8
1997,"bc 1",10,"tanaid",24.4,15.7916996481626,249.377777777778
1997,"bc 1",20,"bivalve",11.4375,6.63293549895771,43.9958333333333
1997,"bc 1",20,"caprellid",1.33333333333333,0.5,0.25
1997,"bc 1",20,"copepod",4.6,6.38748776906852,40.8
1997,"bc 1",20,"gammarid",3.91666666666667,4.67699623533211,21.8742937853107
1997,"bc 1",20,"gastropod",15.75,12.3410952341738,152.302631578947
1997,"bc 1",20,"nematode",4.875,4.70372193055669,22.125
1997,"bc 1",20,"ostracod",2.16666666666667,1.32916013582513,1.76666666666667
1997,"bc 1",20,"pachy",1,NA,NA
1997,"bc 1",20,"polychaete",9.84210526315789,7.99488140343375,63.9181286549708
1997,"bc 1",20,"tanaid",25.8,13.9267927232208,193.955555555556
1997,"bc 1",30,"bivalve",17.8461538461538,10.5896659834494,112.141025641026
1997,"bc 1",30,"caprellid",1,NA,NA
1997,"bc 1",30,"copepod",4.44444444444444,1.87823794493077,3.52777777777778
1997,"bc 1",30,"gammarid",1.68571428571429,1.92157148573503,3.69243697478992
1997,"bc 1",30,"gastropod",22.3529411764706,16.9076209757264,285.867647058824
1997,"bc 1",30,"nematode",6.25,7.8512965262342,61.6428571428571
1997,"bc 1",30,"nudibranch",1,0,0
1997,"bc 1",30,"ostracod",2.66666666666667,1.3228756555323,1.75
1997,"bc 1",30,"polychaete",12.5454545454545,6.48634930239864,42.0727272727273
1997,"bc 1",30,"tanaid",4.11111111111111,3.01846171271247,9.11111111111111
1997,"twin west",10,"bivalve",4.47058823529412,3.62487322293524,13.1397058823529
1997,"twin west",10,"caprellid",24.9090909090909,22.1379969529971,490.090909090909
1997,"twin west",10,"copepod",3.16666666666667,3.12516666222246,9.76666666666666
1997,"twin west",10,"gammarid",7.86585365853658,11.4263742941138,130.562029509184
1997,"twin west",10,"gastropod",8.23809523809524,9.35363438404967,87.4904761904762
1997,"twin west",10,"nematode",16.1111111111111,13.7153604076273,188.111111111111
1997,"twin west",10,"nudibranch",1,0,0
1997,"twin west",10,"ostracod",1,0,0
1997,"twin west",10,"polychaete",6.52941176470588,5.26922251213146,27.7647058823529
1997,"twin west",10,"tanaid",7,4.51663591625449,20.4
1997,"twin west",20,"bivalve",6.3125,6.28987281270456,39.5625
1997,"twin west",20,"caprellid",4,4.08248290463863,16.6666666666667
1997,"twin west",20,"copepod",3.5,2.81069386451104,7.9
1997,"twin west",20,"gammarid",9.78688524590164,14.0488608720878,197.370491803279
1997,"twin west",20,"gastropod",10.7,8.47969711474972,71.9052631578947
1997,"twin west",20,"nematode",2.5,1.19522860933439,1.42857142857143
1997,"twin west",20,"nudibranch",1,0,0
1997,"twin west",20,"ostracod",1,NA,NA
1997,"twin west",20,"pachy",1,NA,NA
1997,"twin west",20,"polychaete",8.46666666666667,6.79145120896922,46.1238095238095
1997,"twin west",20,"tanaid",3.44444444444444,2.60341655863555,6.77777777777778
1997,"twin west",30,"bivalve",15.625,21.3787277451208,457.05
1997,"twin west",30,"caprellid",1.66666666666667,0.577350269189626,0.333333333333333
1997,"twin west",30,"copepod",3.5,2.12132034355964,4.5
1997,"twin west",30,"gammarid",4.85,9.05694237191588,82.0282051282052
1997,"twin west",30,"gastropod",16,15.4128373622625,237.555555555556
1997,"twin west",30,"nematode",2.66666666666667,1.36626010212795,1.86666666666667
1997,"twin west",30,"ostracod",6.66666666666667,5.68624070307733,32.3333333333333
1997,"twin west",30,"polychaete",11.3076923076923,10.0861672220308,101.730769230769
1997,"twin west",30,"tanaid",5.85714285714286,5.1455019654248,26.4761904761905
1998,"bc 1",10,"bivalve",22.5,26.7493236510659,715.526315789474
1998,"bc 1",10,"caprellid",12.4,8.01664934163062,64.2666666666667
1998,"bc 1",10,"copepod",2.66666666666667,1.52752523165195,2.33333333333333
1998,"bc 1",10,"gammarid",9.89610389610389,10.4750133972838,109.725905673274
1998,"bc 1",10,"gastropod",15.8333333333333,13.870196571829,192.382352941177
1998,"bc 1",10,"nematode",6.42857142857143,5.12695955569325,26.2857142857143
1998,"bc 1",10,"polychaete",18.9,18.9844811969089,360.410526315789
1998,"bc 1",10,"tanaid",9.6,7.44162467326711,55.3777777777778
1998,"bc 1",20,"bivalve",16.5,13.0996183150503,171.6
1998,"bc 1",20,"caprellid",1,0,0
1998,"bc 1",20,"copepod",2.25,1.28173988892331,1.64285714285714
1998,"bc 1",20,"gammarid",3.95161290322581,3.65489754226038,13.3582760444209
1998,"bc 1",20,"gastropod",30.4705882352941,53.296479301004,2840.51470588235
1998,"bc 1",20,"nematode",2.83333333333333,1.32916013582513,1.76666666666667
1998,"bc 1",20,"ostracod",1,NA,NA
1998,"bc 1",20,"pachy",2,NA,NA
1998,"bc 1",20,"polychaete",19.625,16.30490723678,265.85
1998,"bc 1",20,"tanaid",18.3,15.7624730152205,248.455555555556
1998,"bc 1",30,"bivalve",27.1666666666667,26.6948992704379,712.617647058824
1998,"bc 1",30,"caprellid",4,NA,NA
1998,"bc 1",30,"copepod",1.2,0.447213595499958,0.2
1998,"bc 1",30,"gammarid",2.48571428571429,2.22778482131557,4.96302521008403
1998,"bc 1",30,"gastropod",23.2631578947368,17.6283928342356,310.760233918129
1998,"bc 1",30,"nematode",1.25,0.5,0.25
1998,"bc 1",30,"polychaete",10.3125,7.35498697030344,54.0958333333333
1998,"bc 1",30,"tanaid",5.3,3.71333931776897,13.7888888888889
1998,"diablo",10,"bivalve",10.1764705882353,8.50907819712017,72.4044117647059
1998,"diablo",10,"caprellid",62.5,76.0485955747303,5783.38888888889
1998,"diablo",10,"gammarid",8.84507042253521,8.98832240397656,80.789939637827
1998,"diablo",10,"gastropod",11.3529411764706,13.4765591698632,181.617647058824
1998,"diablo",10,"nematode",2.83333333333333,1.32916013582513,1.76666666666667
1998,"diablo",10,"polychaete",8.3,5.16159909942238,26.6421052631579
1998,"diablo",10,"tanaid",11.8571428571429,11.0668961536734,122.47619047619
1998,"diablo",20,"bivalve",21.6315789473684,21.5257224070691,463.356725146199
1998,"diablo",20,"caprellid",2,0,0
1998,"diablo",20,"copepod",3.33333333333333,2.25092573548455,5.06666666666667
1998,"diablo",20,"gammarid",5.30645161290323,6.75711818891247,45.6586462189318
1998,"diablo",20,"gastropod",31.2222222222222,29.2947607352569,858.183006535948
1998,"diablo",20,"nematode",4.125,2.69589635239509,7.26785714285714
1998,"diablo",20,"nudibranch",1,NA,NA
1998,"diablo",20,"ostracod",3,2.82842712474619,8
1998,"diablo",20,"polychaete",14.1764705882353,12.5858814456798,158.404411764706
1998,"diablo",20,"tanaid",17.4444444444444,17.5862951691872,309.277777777778
1998,"diablo",30,"bivalve",35.7222222222222,34.2650663393759,1174.09477124183
1998,"diablo",30,"caprellid",3.57142857142857,2.22539456105675,4.95238095238095
1998,"diablo",30,"copepod",4,2.64575131106459,7
1998,"diablo",30,"gammarid",4.28767123287671,4.06365821798945,16.5133181126332
1998,"diablo",30,"gastropod",23.45,17.6172015221965,310.365789473684
1998,"diablo",30,"nematode",5.77777777777778,6.05759394846208,36.6944444444444
1998,"diablo",30,"ostracod",6.25,4.27200187265877,18.25
1998,"diablo",30,"polychaete",15.5,15.490234614784,239.947368421053
1998,"diablo",30,"tanaid",8.90909090909091,7.66099922274563,58.6909090909091
1998,"twin west",10,"bivalve",5.9375,5.68587430978444,32.3291666666667
1998,"twin west",10,"caprellid",14.75,12.646286863288,159.928571428571
1998,"twin west",10,"copepod",1,0,0
1998,"twin west",10,"gammarid",8.05479452054795,8.92077850825268,79.580289193303
1998,"twin west",10,"gastropod",19,14.7683872903542,218.105263157895
1998,"twin west",10,"nematode",14.75,6.39661368746516,40.9166666666667
1998,"twin west",10,"polychaete",18.7222222222222,17.472013101817,305.271241830065
1998,"twin west",10,"tanaid",4.22222222222222,2.10818510677892,4.44444444444444
1998,"twin west",20,"bivalve",20,17.1610023017305,294.5
1998,"twin west",20,"caprellid",1,0,0
1998,"twin west",20,"copepod",5.5,0.707106781186548,0.5
1998,"twin west",20,"gammarid",2.51724137931034,1.93074278325721,3.72776769509982
1998,"twin west",20,"gastropod",26.5,20.8079453150784,432.970588235294
1998,"twin west",20,"nematode",5.4,3.04959013639538,9.3
1998,"twin west",20,"pachy",1,0,0
1998,"twin west",20,"polychaete",9,9.198662110078,84.6153846153846
1998,"twin west",20,"tanaid",4.6,3.13404247294484,9.82222222222222
1998,"twin west",30,"bivalve",22.7777777777778,19.645551975404,385.947712418301
1998,"twin west",30,"caprellid",1,0,0
1998,"twin west",30,"copepod",1.66666666666667,1.15470053837925,1.33333333333333
1998,"twin west",30,"gammarid",1.97297297297297,1.30141987601761,1.69369369369369
1998,"twin west",30,"gastropod",23.35,18.0270994835407,324.976315789474
1998,"twin west",30,"nematode",3.125,2.74837614393871,7.55357142857143
1998,"twin west",30,"pachy",2,NA,NA
1998,"twin west",30,"polychaete",7.71428571428571,5.82340861627346,33.9120879120879
1998,"twin west",30,"tanaid",5.125,6.26640703616172,39.2678571428571
1999,"bc 1",10,"bivalve",15.1764705882353,13.4871943622351,181.904411764706
1999,"bc 1",10,"caprellid",79.6,96.4298248007903,9298.71111111111
1999,"bc 1",10,"copepod",27.6,36.8822450509727,1360.3
1999,"bc 1",10,"gammarid",7.15068493150685,7.98552724356297,63.7686453576864
1999,"bc 1",10,"gastropod",20.7142857142857,25.0612436655872,628.065934065934
1999,"bc 1",10,"nematode",4.6,3.91152144312159,15.3
1999,"bc 1",10,"ostracod",1,NA,NA
1999,"bc 1",10,"polychaete",13,8.89622712968015,79.1428571428571
1999,"bc 1",10,"tanaid",9.44444444444444,9.39562545963694,88.2777777777778
1999,"bc 1",20,"bivalve",23.5882352941176,18.7551953586513,351.757352941176
1999,"bc 1",20,"caprellid",12.2857142857143,18.3912505077304,338.238095238095
1999,"bc 1",20,"copepod",1,NA,NA
1999,"bc 1",20,"gammarid",3.92982456140351,3.83992024248833,14.7449874686717
1999,"bc 1",20,"gastropod",31.2941176470588,26.4711274454885,700.720588235294
1999,"bc 1",20,"nematode",4.66666666666667,5.3619026473818,28.75
1999,"bc 1",20,"ostracod",1,NA,NA
1999,"bc 1",20,"polychaete",10.9411764705882,9.52936637607201,90.8088235294118
1999,"bc 1",20,"tanaid",15,11.651180197731,135.75
1999,"bc 1",30,"bivalve",21.9090909090909,13.6561674378615,186.490909090909
1999,"bc 1",30,"caprellid",12.8,16.6793285236547,278.2
1999,"bc 1",30,"gammarid",1.79310344827586,1.61199322811471,2.59852216748768
1999,"bc 1",30,"gastropod",25.4705882352941,24.0808991917319,579.889705882353
1999,"bc 1",30,"nematode",1.6,1.34164078649987,1.8
1999,"bc 1",30,"nudibranch",1,NA,NA
1999,"bc 1",30,"ostracod",5,NA,NA
1999,"bc 1",30,"polychaete",5.71428571428571,4.1217727968692,16.989010989011
1999,"bc 1",30,"tanaid",11.6,20.452383724153,418.3
1999,"twin west",10,"bivalve",7.375,7.41057802513857,54.9166666666667
1999,"twin west",10,"caprellid",115.9,96.1751296102873,9249.65555555556
1999,"twin west",10,"copepod",2,1,1
1999,"twin west",10,"gammarid",6.63934426229508,7.38925523284822,54.6010928961748
1999,"twin west",10,"gastropod",28.1176470588235,28.3744655300791,805.110294117647
1999,"twin west",10,"nematode",4,2,4
1999,"twin west",10,"polychaete",11.4375,8.61756926284901,74.2625
1999,"twin west",10,"tanaid",7.2,9.07744457432818,82.4
1999,"twin west",20,"bivalve",11.2941176470588,8.4021180802994,70.5955882352941
1999,"twin west",20,"caprellid",11.2222222222222,11.3663734077517,129.194444444444
1999,"twin west",20,"copepod",4.33333333333333,5.77350269189626,33.3333333333333
1999,"twin west",20,"gammarid",6.05172413793104,8.04248022709828,64.6814882032668
1999,"twin west",20,"gastropod",40.35,32.7627436033836,1073.39736842105
1999,"twin west",20,"nematode",3,NA,NA
1999,"twin west",20,"pachy",1,NA,NA
1999,"twin west",20,"polychaete",7.26315789473684,6.71517440216276,45.093567251462
1999,"twin west",20,"tanaid",12.8888888888889,14.1813649241218,201.111111111111
1999,"twin west",30,"bivalve",11.4545454545455,10.0435415702195,100.872727272727
1999,"twin west",30,"caprellid",12.4285714285714,14.5012314747995,210.285714285714
1999,"twin west",30,"copepod",1.33333333333333,0.577350269189626,0.333333333333333
1999,"twin west",30,"gammarid",4.69565217391304,5.05907134744616,25.5942028985507
1999,"twin west",30,"gastropod",37.4375,41.8361386841568,1750.2625
1999,"twin west",30,"nematode",1,NA,NA
1999,"twin west",30,"polychaete",6.25,7.86389910228438,61.8409090909091
1999,"twin west",30,"tanaid",4.16666666666667,5.52871293039046,30.5666666666667
2000,"bc 1",10,"bivalve",10.3529411764706,15.1407611122699,229.242647058824
2000,"bc 1",10,"caprellid",26.75,44.5509339328113,1984.78571428571
2000,"bc 1",10,"copepod",4.33333333333333,3.05505046330389,9.33333333333333
2000,"bc 1",10,"gammarid",9.63636363636364,17.8977599080208,320.329809725158
2000,"bc 1",10,"gastropod",9.875,13.2959893702324,176.783333333333
2000,"bc 1",10,"nematode",9,9.25562891794321,85.6666666666667
2000,"bc 1",10,"polychaete",10.2222222222222,6.62930708432643,43.9477124183007
2000,"bc 1",10,"tanaid",23.5,54.8882703518905,3012.72222222222
2000,"bc 1",20,"bivalve",7.42857142857143,8.73291109904001,76.2637362637363
2000,"bc 1",20,"caprellid",14,17.4068951855292,303
2000,"bc 1",20,"gammarid",12.0238095238095,20.7523000138605,430.657955865273
2000,"bc 1",20,"gastropod",10,10.8824892110478,118.428571428571
2000,"bc 1",20,"nematode",4,3,9
2000,"bc 1",20,"pachy",8.66666666666667,12.4230967690561,154.333333333333
2000,"bc 1",20,"polychaete",5.52941176470588,4.61136702967276,21.2647058823529
2000,"bc 1",20,"tanaid",8.4,11.1773580658997,124.933333333333
2000,"bc 1",30,"bivalve",15.9090909090909,11.725651755485,137.490909090909
2000,"bc 1",30,"caprellid",2.33333333333333,1.96638416050035,3.86666666666667
2000,"bc 1",30,"copepod",2,1.4142135623731,2
2000,"bc 1",30,"gammarid",7.11111111111111,10.0209376766444,100.419191919192
2000,"bc 1",30,"gastropod",36,34.3117198293391,1177.29411764706
2000,"bc 1",30,"nematode",1.4,0.894427190999916,0.8
2000,"bc 1",30,"pachy",10.4,6.8044103344816,46.3
2000,"bc 1",30,"polychaete",11.2307692307692,14.0247034796572,196.692307692308
2000,"bc 1",30,"tanaid",8.14285714285714,10.4471458850184,109.142857142857
2000,"diablo",10,"bivalve",6,8.31209414593634,69.0909090909091
2000,"diablo",10,"caprellid",143.888888888889,67.3599369886219,4537.36111111111
2000,"diablo",10,"copepod",3.14285714285714,2.26778683805536,5.14285714285714
2000,"diablo",10,"gammarid",17.8421052631579,22.7138799282295,515.920341394026
2000,"diablo",10,"gastropod",4.84615384615385,10.5975323687966,112.307692307692
2000,"diablo",10,"nematode",16,NA,NA
2000,"diablo",10,"polychaete",5.78571428571429,7.04030781045361,49.5659340659341
2000,"diablo",10,"tanaid",6,6,36
2000,"diablo",20,"bivalve",9,6.77179022542362,45.8571428571429
2000,"diablo",20,"caprellid",45.2,71.9410252297749,5175.51111111111
2000,"diablo",20,"copepod",3,NA,NA
2000,"diablo",20,"gammarid",15.9591836734694,20.4388918319885,417.748299319728
2000,"diablo",20,"gastropod",12.9166666666667,9.74640570889722,94.9924242424242
2000,"diablo",20,"heterobranch",1,NA,NA
2000,"diablo",20,"nematode",3,2,4
2000,"diablo",20,"pachy",8,NA,NA
2000,"diablo",20,"polychaete",4.89473684210526,3.22997655378668,10.4327485380117
2000,"diablo",20,"tanaid",12.6,7.57481206220839,57.3777777777778
2000,"diablo",30,"bivalve",13.7857142857143,12.2108310775473,149.104395604396
2000,"diablo",30,"caprellid",8.77777777777778,8.01214356114794,64.1944444444444
2000,"diablo",30,"copepod",2.5,2.12132034355964,4.5
2000,"diablo",30,"gammarid",12.1666666666667,18.6596998143893,348.184397163121
2000,"diablo",30,"gastropod",28.3529411764706,29.9477486141917,896.867647058824
2000,"diablo",30,"nematode",1.6,0.894427190999916,0.8
2000,"diablo",30,"ostracod",4,NA,NA
2000,"diablo",30,"pachy",14.8571428571429,18.0501945643121,325.809523809524
2000,"diablo",30,"polychaete",5.92857142857143,4.89056054226736,23.9175824175824
2000,"diablo",30,"tanaid",6.22222222222222,6.39878460681749,40.9444444444444
2000,"twin west",10,"bivalve",5.73333333333333,6.48588210397527,42.0666666666667
2000,"twin west",10,"caprellid",142.9,117.512599797261,13809.2111111111
2000,"twin west",10,"copepod",1,0,0
2000,"twin west",10,"gammarid",15.9166666666667,25.8809330402801,669.822695035461
2000,"twin west",10,"gastropod",11.4615384615385,11.6948377829379,136.769230769231
2000,"twin west",10,"nematode",1.66666666666667,1.211060141639,1.46666666666667
2000,"twin west",10,"polychaete",8.875,8.38947753637456,70.3833333333333
2000,"twin west",10,"tanaid",3.28571428571429,2.98408476836063,8.9047619047619
2000,"twin west",20,"bivalve",6.93333333333333,6.07649648430817,36.9238095238095
2000,"twin west",20,"caprellid",14.7,12.7196261300751,161.788888888889
2000,"twin west",20,"copepod",13,16.9705627484771,288
2000,"twin west",20,"gammarid",11.1428571428571,14.3253476193628,205.215584415584
2000,"twin west",20,"gastropod",16.5,17.7639754427159,315.558823529412
2000,"twin west",20,"nematode",9,NA,NA
2000,"twin west",20,"pachy",14,18.3847763108502,338
2000,"twin west",20,"polychaete",5.64705882352941,4.76892514711895,22.7426470588235
2000,"twin west",20,"tanaid",6.14285714285714,5.92814112035612,35.1428571428571
2000,"twin west",30,"bivalve",9.69230769230769,8.14846217991075,66.3974358974359
2000,"twin west",30,"caprellid",4.42857142857143,4.75594865605671,22.6190476190476
2000,"twin west",30,"copepod",1,NA,NA
2000,"twin west",30,"gammarid",5.59090909090909,6.4495111832736,41.5961945031712
2000,"twin west",30,"gastropod",32.9444444444444,37.3149902416177,1392.40849673203
2000,"twin west",30,"nematode",2,NA,NA
2000,"twin west",30,"ostracod",1,NA,NA
2000,"twin west",30,"pachy",5.5,6.36396103067893,40.5
2000,"twin west",30,"polychaete",4.36363636363636,2.80259619898148,7.85454545454545
2000,"twin west",30,"tanaid",2.85714285714286,1.77281052085584,3.14285714285714
2001,"bc 1",10,"bivalve",12.2857142857143,13.8365656667596,191.450549450549
2001,"bc 1",10,"caprellid",30.9,37.2959634396122,1390.98888888889
2001,"bc 1",10,"copepod",1.5,0.707106781186548,0.5
2001,"bc 1",10,"gammarid",12.2549019607843,16.2109137771501,262.793725490196
2001,"bc 1",10,"gastropod",3.92857142857143,2.8946711176092,8.37912087912088
2001,"bc 1",10,"nematode",2.8,3.03315017762062,9.2
2001,"bc 1",10,"polychaete",4.71428571428571,4.06539943024945,16.5274725274725
2001,"bc 1",10,"tanaid",4.25,5.92211352233547,35.0714285714286
2001,"bc 1",20,"bivalve",10.8333333333333,7.33402200623088,53.7878787878788
2001,"bc 1",20,"caprellid",6.88888888888889,6.95421534834169,48.3611111111111
2001,"bc 1",20,"copepod",1,NA,NA
